place_name,id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user,language
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSURKX3RxZ2ZnEAE,Our family thoroughly enjoyed a fun filled day at the track on Sunday! Every employee we met along the way went above and beyond to make sure we had an amazing experience at Mandalika Circuit! It was a day we will never forget!,a year ago,2024-09-18 09:26:24.417501,5.0,Corie Grange,2,https://www.google.com/maps/contrib/114688127155290764395/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSURKd3NYTS1BRRAB,He didn't win this time but he is still the best rider in the world,a year ago,2024-09-18 09:26:30.953113,5.0,Jody Taylor,54,https://www.google.com/maps/contrib/105311901907362928784/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSURKNUtlS21BRRAB,"It's one of the prettiest tracks I've seen, located near a beach, and is still quite a hidden gem in the world of motorsports.  My only concern is the roundabout way one needs to take to head here, as there are few flights that go to LOP airport.",a year ago,2024-09-18 09:26:30.957613,4.0,Jason Cruz,53,https://www.google.com/maps/contrib/102299986725493974505/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSURKeEttanBnRRAB,I was in competition of SEM ASIA 2023,a year ago,2024-09-18 09:26:30.961258,5.0,Saenri,0,https://www.google.com/maps/contrib/105554414595395500185/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSURKaElmVVlnEAE,Great success of Shell Eco Marathon,a year ago,2024-09-18 09:26:37.873778,5.0,Reka Luxshmi,131,https://www.google.com/maps/contrib/114028311170318513954/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSURKNktyUVN3EAE,Top,a year ago,2024-09-18 09:26:37.877292,5.0,Martonix A. Tafui,2,https://www.google.com/maps/contrib/107509793378991131323/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSURKNklpNDhnRRAB,Okay boardwalk kind of. Kids can drive little cars and a playground that has seen better days.,a year ago,2024-09-18 09:26:37.878289,3.0,Pa To,0,https://www.google.com/maps/contrib/100853987277099583613/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUNKeV91NkxREAE,"Great track, great facilities and awesome people!",a year ago,2024-09-18 09:26:37.879287,5.0,Charlie Cruz,9,https://www.google.com/maps/contrib/107149016467115866564/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSURKZ0tTdUZREAE,Very exciting circuit,a year ago,2024-09-18 09:26:44.389016,5.0,firman utama,21,https://www.google.com/maps/contrib/105367332429171031611/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUNKNjZIcXN3RRAB,Amazing circuit lovated in lovely place at Mandalika,a year ago,2024-09-18 09:26:50.502031,5.0,Arin,127,https://www.google.com/maps/contrib/104781091357504913206/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUNKdnN1Y1lnEAE,Looking forward to the racing season,a year ago,2024-09-18 09:27:03.042936,4.0,Mathys,325,https://www.google.com/maps/contrib/117742284242436057515/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUNKeE9qblRREAE,"many talk about this place.. I also like the atmosphere in Kuta Lombok, it's not like in Bali",a year ago,2024-09-18 09:27:09.833357,5.0,Alice Bernadette,0,https://www.google.com/maps/contrib/100504688280472628386/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUR4N2JLcTNRRRAB,Formula E in Indonesia is beyond anything we've seen before. Planned again for 2024,a year ago,2024-09-18 09:27:16.262584,5.0,Formel Einz,189,https://www.google.com/maps/contrib/111212691738027537962/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUR4NXJhMlZREAE,"I want to go there to watch Moto GP, how does it feel to see Moto GP broadcast live on the circuit?",a year ago,2024-09-18 09:27:23.209070,3.0,Iannone Alfian alvian,22,https://www.google.com/maps/contrib/100922789106132585212/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUR4dktHYWlnRRAB,Very proud 🇮🇩 that we have this international circuit that hosts motogp. Looking forward for f1 to race in Indonesia. …,a year ago,2024-09-18 09:27:23.214108,5.0,William Go,284,https://www.google.com/maps/contrib/112838435804387209317/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUR4M0x2dFl3EAE,Best International Circuit in Indonesia at the Moment,a year ago,2024-09-18 09:27:23.215759,5.0,Teddy Jusman,52,https://www.google.com/maps/contrib/100186401283444472911/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUR4Z0tTVFR3EAE,Superb....very profesional staff and very tricky circuit....bit its was awesome!,a year ago,2024-09-18 09:27:29.476516,5.0,Azizi Mohamad,143,https://www.google.com/maps/contrib/110249415374540867314/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUN4LWRDSlNBEAE,"Exprience the international motoGP circuit, Mandalika in Lombok, Indonesia. With a good coast view of white sand beaches and lush green hills as the background.",a year ago,2024-09-18 09:27:36.556014,5.0,James Pinto,451,https://www.google.com/maps/contrib/107275393145000205311/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUNSNDdDLTZRRRAB,Not too hot today,a year ago,2024-09-18 09:28:10.125679,5.0,Anita Rahmi,28,https://www.google.com/maps/contrib/100411186103896674067/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSURSdFAtS3h3RRAB,"Come here not when a GP motorbike racing competition is being held.  But in passing, we stopped by when crossing the Mandalika circuit.  Stop for a moment even just to take a photo at the entrance gate.  It is forbidden to enter if there is no competition event.  The Mandalika Circuit is the pride of Indonesia, which is located in the hills and also on the edge of a very charming beach.  Near the entrance gate, you can see a statue of President Jokowi riding a green motorcycle.  It's an amazing view to be in this area.  While we're back in Lombok... let's stop by here.",a year ago,2024-09-18 09:28:10.125679,5.0,Jhonsi P Purba,383,https://www.google.com/maps/contrib/116469993928772674377/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUNSd19lR1BREAE,Word SuperBike motorcycle racing in March 2023.,a year ago,2024-09-18 09:28:16.539410,5.0,Marina Tallinn,35,https://www.google.com/maps/contrib/108759419339393905258/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUNSb05uVmF3EAE,Great circuit but needs more shade for the spectators,a year ago,2024-09-18 09:28:29.521418,5.0,J “Jeffro” S,443,https://www.google.com/maps/contrib/101457779382980381123/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSURoazgtUFZREAE,One of Best Circuit In The world. Hands down the most beauitful track because of the location. Tropical beach right next to eat wtih beautiful green hills with palms. Cant get better than that. I hope F1 races on this track on day.,a year ago,2024-09-18 09:28:42.768350,5.0,Andrian M,2,https://www.google.com/maps/contrib/106847116934733368835/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSURoMGUyck9nEAE,Nice place ... Tks Mr Jokowi as Indonesia presiden,a year ago,2024-09-18 09:28:50.374215,5.0,Amal Tawakal,6,https://www.google.com/maps/contrib/102727078646273660514/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSURoLXEzNTB3RRAB,The best circuit,a year ago,2024-09-18 09:28:57.387307,5.0,Andre Fabian,130,https://www.google.com/maps/contrib/108157125140959528188/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSURoNHBuOHZRRRAB,"even though you can only take pictures in front of the circuit, at least you can see from a distance that Mandalika is very good",a year ago,2024-09-18 09:29:12.193906,5.0,Fendi Kemawon,334,https://www.google.com/maps/contrib/108813080750711178452/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSURoX092LU1BEAE,The best international sircuit in the world,a year ago,2024-09-18 09:29:12.199093,5.0,Ship Halma Jaya by Sanctum (trip bangsal komodo boat),22,https://www.google.com/maps/contrib/106563602933511567885/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSURXaDh6V29RRRAB,"one of the beautiful circuit in the world, it near with kuta mandalika beach",a year ago,2024-09-18 09:29:34.934527,5.0,Andy mrp,58,https://www.google.com/maps/contrib/111184369797243865169/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUNoaWZXOVlBEAE,"was there for the moto GP , it was an absolute disaster , the infostructure was nowhere near finished ,the track had not been built to the original specifications and had parts of it hastily resurfaced ,the transport back to the car parks …",a year ago,2024-09-18 09:29:42.179060,1.0,David Holmes,156,https://www.google.com/maps/contrib/109521732021961973114/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUNodnRXbWhnRRAB,"Very nice place, but closed for public to see. But absolutely great point for foreigners and local to explore",a year ago,2024-09-18 09:29:50.278581,5.0,elias soka,54,https://www.google.com/maps/contrib/105976928751915549690/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUNod3IteGV3EAE,First in Indonesia,a year ago,2024-09-18 09:29:50.289983,5.0,Muhammad Andre,74,https://www.google.com/maps/contrib/102973312613262812211/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSURCLXVXc2lBRRAB,Istimewa,a year ago,2024-09-18 09:30:13.561242,4.0,Red Project,9,https://www.google.com/maps/contrib/111371965749399080562/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUNCcC1YeDhnRRAB,Top,a year ago,2024-09-18 09:30:29.656326,5.0,MNF Media,26,https://www.google.com/maps/contrib/108344309507892221569/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUNCNWItWXlBRRAB,"I am not that lucky to enter the circuit but i did come there, plenty of people selling their product so....",a year ago,2024-09-18 09:30:38.198710,5.0,Maverick Supersonic,23,https://www.google.com/maps/contrib/116607813309990196293/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUQtdjlibU53EAE,"Great and a  must place to visit while you going to Lombok, beautiful view  But please beware the street seller is too pushy, they following you, even theres one seller talk rude in english and shes a kid..",a year ago,2024-09-18 09:31:10.601894,5.0,Dini Probojati,289,https://www.google.com/maps/contrib/103104313316227656732/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUQtdnBIZGJnEAE,The circuit really fantastic! It was super clean and manage very profesionally. Good job!,a year ago,2024-09-18 09:31:27.560822,5.0,Fadhillah Indra Budi,23,https://www.google.com/maps/contrib/111036421341575863994/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUMtMmYzWHRRRRAB,"It's not a straight road, it's strange",a year ago,2024-09-18 09:31:52.904118,5.0,Abimanyu Maulana,16,https://www.google.com/maps/contrib/100941183007600478991/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUQtcU1XM0p3EAE,Top,a year ago,2024-09-18 09:31:52.931342,5.0,wahyu pratama,265,https://www.google.com/maps/contrib/110675276009056214585/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUMtaDdLNGpRRRAB,The best circuit👍👍👍 …,a year ago,2024-09-18 09:32:28.686624,5.0,Mitun Suryadi,233,https://www.google.com/maps/contrib/107823587459493838444/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUMtaS1mSzFnRRAB,One of the newest internationally accredited circuit,a year ago,2024-09-18 09:32:37.827165,5.0,Djembar PG Kartasasmita,191,https://www.google.com/maps/contrib/106500177236596594689/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUMtNC0zbmlBRRAB,Passing by there good,a year ago,2024-09-18 09:32:46.829669,5.0,FaMelBabyShop Chanel,58,https://www.google.com/maps/contrib/102358615564159787006/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUMtNDlYS3RRRRAB,Istimewa,a year ago,2024-09-18 09:32:55.672417,5.0,Surya Senja,13,https://www.google.com/maps/contrib/111210678599179797689/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUMtZzRxQVdnEAE,Worldclass Circuit with paradise view arround the areas.,a year ago,2024-09-18 09:33:04.728728,5.0,PAPAy DENiZ,137,https://www.google.com/maps/contrib/111733539475636122053/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUMtbGFURFJREAE,It's a cool place even if you just stop by here. It' clean and neat with vibes of modern city. It's like a different side of Lombok island. …,a year ago,2024-09-18 09:33:14.377590,5.0,ian suhendra,556,https://www.google.com/maps/contrib/103240815060357376354/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUMteWRLZHRBRRAB,"Its was great Street Racing Circuit with Worldwide Standard, Success for MGPA with his WSBK event, Next Motogp, and hopefully F1...",a year ago,2024-09-18 09:33:23.833654,5.0,Ade Setiadi,73,https://www.google.com/maps/contrib/111788040380224318427/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUMtcnZhel9RRRAB,Amazing basically,a year ago,2024-09-18 09:33:33.429477,5.0,fathur ridwan,157,https://www.google.com/maps/contrib/107596079218726070737/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUMtMXBpR1JREAE,"Nice place to visit! There was no event when I came, but the people is friendly. It would be nice if you could cycling here. I like the air, very clear and the roads are wide and hilly. Though it takes more than an hour from central Lombok …",a year ago,2024-09-18 09:33:33.432610,5.0,Q S,107,https://www.google.com/maps/contrib/105128103252750781174/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUMtbHNhVkRREAE,The weather is so clear. Don't forget to use sunscreen or sunblock if you come here🙌🏻 …,a year ago,2024-09-18 09:33:33.433605,5.0,Zsarytha Maulia,16,https://www.google.com/maps/contrib/113309300347831285873/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSURlemE2RnlBRRAB,One of FIM Motogp International Circuit,a year ago,2024-09-18 09:34:02.686435,5.0,Safrial Amri,59,https://www.google.com/maps/contrib/105631746333579899172/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSURlbnN2X2NBEAE,What a nice view! I've been there during regular weekdays. The surroundings are quite.,a year ago,2024-09-18 09:34:22.451072,4.0,Valdi Akhmad Wrismanto,12,https://www.google.com/maps/contrib/108024601878898517407/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUNlMzdPRU5REAE,Sirkuit Motor GP Mandalika Lombok The Best 👏🏻 …,a year ago,2024-09-18 09:34:33.053501,5.0,MLazuardy Adilifi,27,https://www.google.com/maps/contrib/117067281015157760015/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUNPMlpPeEtBEAE,"Yeah,i visit it.....if you want a nice tour guide than cal Pak Jalal on last picture  .+62 817-7524-0793 He is a very nice and polite guy and speak also english.😁 …",a year ago,2024-09-18 09:35:06.222750,5.0,juenne juenne,27,https://www.google.com/maps/contrib/105253360730459031172/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUNldm9PTkxBEAE,Beautiful circuit even the weather rellay hot 😂 …,2 years ago,2024-09-18 09:35:17.467620,5.0,Rehard Nur Arbiyudha,24,https://www.google.com/maps/contrib/114093619422030024205/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUNlMXFPUHd3RRAB,Keren buat foto-foto.,2 years ago,2024-09-18 09:35:17.483030,5.0,Ruba Nurzaman,249,https://www.google.com/maps/contrib/109299890844157597929/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUNleEt5bkRBEAE,I didn't go to any races but I flew the race track with the drone. The race track looks really nice and I can imagine watching a race there would be awesome!,2 years ago,2024-09-18 09:35:28.932073,5.0,Lucien Dettwiler,10,https://www.google.com/maps/contrib/108826597341838683511/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUNlOEtteWNREAE,World class circuit. Being there for an inspection. Masuk ke paddock dan bukit Jokowi.,2 years ago,2024-09-18 09:35:28.934387,5.0,Faqih Addien (Faqih),162,https://www.google.com/maps/contrib/111694172718055980210/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUR1aV8yM1hBEAE,Shall we call this scandalika circuit?,2 years ago,2024-09-18 09:35:41.065047,1.0,Xavier Gaubert-Amy,234,https://www.google.com/maps/contrib/101812300560287683590/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUR1aTdhVW1nRRAB,Have to try Track Walk.. 🤭😊 …,2 years ago,2024-09-18 09:35:41.067398,5.0,Asera 2131,50,https://www.google.com/maps/contrib/102077391477091468884/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUR1bGRTMm53RRAB,The best sihh,2 years ago,2024-09-18 09:35:53.717588,5.0,Mickhael,30,https://www.google.com/maps/contrib/116915988198468281306/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUR1aHFtN29RRRAB,It's sad that nature is being destroyed like this.,2 years ago,2024-09-18 09:36:05.909160,1.0,Ute Manoloudakis,7,https://www.google.com/maps/contrib/106216947696863692321/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUR1ekpYZ0xREAE,Paid to do the track walk and rode 3 laps of the circuit on a mountain bike. The only trouble I think with the circuit is that most of the stands have no roof cover from the sun and rain.,2 years ago,2024-09-18 09:36:17.653181,4.0,Leeroy Godsell,489,https://www.google.com/maps/contrib/108631422485553285379/reviews?hl=en,NULL,en
